"Rep","Trtmt","Tray","Row","Col","Survival","HvstDate","Lvs","WetWt","DryWt","WaterWt","Wilting","EstMeanLWt","EstMeanLDWt","EstMeanLWat"
"1","2","1","10","3","1",2016-09-16,5,8.13,1,7.13,NA,1.63,0.2,1.43
"1","2","1","10","4","1",2016-09-16,5,4.81,0.98,3.83,NA,0.96,0.2,0.77
"1","2","2","1","1","1",2016-09-16,4,5.5,0.7,4.8,NA,1.38,0.18,1.2
"1","2","2","1","2","1",2016-09-16,4,7.35,0.91,6.44,NA,1.84,0.23,1.61
"1","2","2","1","3","1",2016-09-16,4,6.25,0.88,5.37,NA,1.56,0.22,1.34
"1","2","2","1","4","1",2016-09-16,4,8.38,0.99,7.39,NA,2.1,0.25,1.85
"1","2","2","2","1","1",2016-09-16,5,8.86,1.07,7.79,NA,1.77,0.21,1.56
"1","2","2","2","2","1",2016-09-16,6,10.12,1.17,8.95,NA,1.69,0.2,1.49
"1","2","2","2","3","1",2016-09-16,6,8.51,1.18,7.33,NA,1.42,0.2,1.22
"1","2","2","2","4","1",2016-09-16,5,8.82,1.16,7.66,NA,1.76,0.23,1.53
"1","2","2","3","1","1",2016-09-16,5,8.35,1.04,7.31,NA,1.67,0.21,1.46
"1","2","2","3","2","1",2016-09-16,6,10.78,1.15,9.63,NA,1.8,0.19,1.61
"1","2","2","3","3","1",2016-09-16,4,11.85,1.37,10.48,NA,2.96,0.34,2.62
"1","2","2","3","4","1",2016-09-16,5,9.95,1.36,8.59,NA,1.99,0.27,1.72
"1","2","2","4","1","1",2016-09-16,5,12.71,1.17,11.54,NA,2.54,0.23,2.31
"1","2","2","4","2","1",2016-09-16,5,9.86,1,8.86,NA,1.97,0.2,1.77
"1","2","2","4","3","1",2016-09-16,6,12.27,0.78,11.49,NA,2.05,0.13,1.92
"1","2","2","4","4","1",2016-09-16,4,11.46,1.34,10.12,NA,2.87,0.34,2.53
"1","2","2","5","1","1",2016-09-16,5,10.82,1.15,9.67,NA,2.16,0.23,1.93
"1","2","2","5","2","1",2016-09-16,6,11.21,1.23,9.98,NA,1.87,0.21,1.66
"1","2","2","5","3","1",2016-09-16,6,14.17,1.4,12.77,NA,2.36,0.23,2.13
"1","2","2","5","4","1",2016-09-16,4,10.16,1.32,8.84,NA,2.54,0.33,2.21
"1","2","2","6","1","1",2016-09-16,5,11.36,1.27,10.09,NA,2.27,0.25,2.02
"1","2","2","6","2","1",2016-09-16,5,9.33,0.96,8.37,NA,1.87,0.19,1.67
"1","2","2","6","3","1",2016-09-16,3,9.02,0.97,8.05,NA,3.01,0.32,2.68
"1","2","2","6","4","1",2016-09-16,6,10.06,1.15,8.91,NA,1.68,0.19,1.49
"1","2","2","7","1","1",2016-09-16,5,8.83,1.01,7.82,NA,1.77,0.2,1.56
"1","2","2","7","2","1",2016-09-16,7,12.56,1.45,11.11,NA,1.79,0.21,1.59
"1","2","2","7","3","1",2016-09-16,5,11.43,0.74,10.69,NA,2.29,0.15,2.14
"1","2","2","7","4","1",2016-09-16,4,10.7,1.45,9.25,NA,2.68,0.36,2.31
"1","2","2","8","1","1",2016-09-16,5,9.15,0.97,8.18,NA,1.83,0.19,1.64
"1","2","2","8","2","1",2016-09-16,6,15.22,1.77,13.45,NA,2.54,0.3,2.24
"1","2","2","8","3","1",2016-09-16,4,10.5,1.13,9.37,NA,2.63,0.28,2.34
"1","2","2","8","4","1",2016-09-16,6,12.72,1.44,11.28,NA,2.12,0.24,1.88
"1","2","2","9","1","1",2016-09-16,4,13.16,1.87,11.29,NA,3.29,0.47,2.82
"1","2","2","9","2","1",2016-09-16,5,7.66,0.97,6.69,NA,1.53,0.19,1.34
"1","2","2","9","3","1",2016-09-16,6,7.3,0.62,6.68,NA,1.22,0.1,1.11
"1","2","2","9","4","1",2016-09-16,5,9.28,1.16,8.12,NA,1.86,0.23,1.62
"1","2","2","10","1","1",2016-09-16,6,6.76,0.85,5.91,NA,1.13,0.14,0.99
"1","2","2","10","2","1",2016-09-16,6,9.46,1.32,8.14,NA,1.58,0.22,1.36
"1","2","2","10","3","1",2016-09-16,4,6.68,0.99,5.69,NA,1.67,0.25,1.42
"1","2","2","10","4","1",2016-09-16,5,7.32,1.21,6.11,1,1.46,0.24,1.22
"1","2","3","1","1","1",2016-09-14,4,5.85,0.55,5.3,NA,1.46,0.14,1.33
"1","2","3","1","2","1",2016-09-14,5,6.75,0.65,6.1,NA,1.35,0.13,1.22
"1","2","3","1","3","1",2016-09-14,4,7.03,0.96,6.07,NA,1.76,0.24,1.52
"1","2","3","1","4","1",2016-09-14,4,7.28,0.88,6.4,NA,1.82,0.22,1.6
"1","2","3","2","1","1",2016-09-14,4,6.26,0.68,5.58,NA,1.57,0.17,1.4
"1","2","3","2","2","1",2016-09-14,5,9.56,1.07,8.49,NA,1.91,0.21,1.7
"1","2","3","2","3","1",2016-09-14,4,6.98,0.89,6.09,NA,1.75,0.22,1.52
"1","2","3","2","4","1",2016-09-14,4,7.51,0.75,6.76,NA,1.88,0.19,1.69
"1","2","3","3","1","1",2016-09-14,4,6.49,0.76,5.73,NA,1.62,0.19,1.43
"1","2","3","3","2","1",2016-09-14,5,10.48,1.51,8.97,NA,2.1,0.3,1.79
"1","2","3","3","3","1",2016-09-14,4,8.04,0.88,7.16,NA,2.01,0.22,1.79
"1","2","3","3","4","1",2016-09-14,5,9.09,0.85,8.24,NA,1.82,0.17,1.65
"1","2","3","4","1","1",2016-09-14,4,7.61,0.73,6.88,NA,1.9,0.18,1.72
"1","2","3","4","2","1",2016-09-14,4,5.83,0.57,5.26,NA,1.46,0.14,1.32
"1","2","3","4","3","1",2016-09-14,4,9.61,1.07,8.54,NA,2.4,0.27,2.14
"1","2","3","4","4","1",2016-09-14,5,8.67,0.89,7.78,NA,1.73,0.18,1.56
"1","2","3","5","1","1",2016-09-14,5,7.87,0.87,7,NA,1.57,0.17,1.4
"1","2","3","5","2","1",2016-09-14,5,8.24,0.93,7.31,NA,1.65,0.19,1.46
"1","2","3","5","3","1",2016-09-14,5,9.49,1.23,8.26,NA,1.9,0.25,1.65
"1","2","3","5","4","1",2016-09-14,4,9.18,0.98,8.2,NA,2.3,0.25,2.05
"1","2","3","6","1","1",2016-09-14,4,9.89,1.14,8.75,NA,2.47,0.29,2.19
"1","2","3","6","2","1",2016-09-14,5,5.89,0.57,5.32,NA,1.18,0.11,1.06
"1","2","3","6","3","1",2016-09-14,6,8.98,1.06,7.92,NA,1.5,0.18,1.32
"1","2","3","6","4","1",2016-09-14,5,7.88,0.95,6.93,NA,1.58,0.19,1.39
"1","2","3","7","1","1",2016-09-14,6,5.16,0.31,4.85,NA,0.86,0.05,0.81
"1","2","3","7","2","1",2016-09-14,5,8.31,0.78,7.53,NA,1.66,0.16,1.51
"1","2","3","7","3","1",2016-09-14,6,8.77,0.89,7.88,NA,1.46,0.15,1.31
"1","2","3","7","4","1",2016-09-14,6,5.21,0.58,4.63,NA,0.87,0.1,0.77
"1","2","3","8","1","1",2016-09-14,4,8.77,0.87,7.9,NA,2.19,0.22,1.98
"1","2","3","8","2","1",2016-09-14,4,8.46,0.89,7.57,NA,2.12,0.22,1.89
"1","2","3","8","3","1",2016-09-14,5,8.23,0.98,7.25,NA,1.65,0.2,1.45
"1","2","3","8","4","1",2016-09-14,5,9.64,1.12,8.52,NA,1.93,0.22,1.7
"1","2","3","9","1","1",2016-09-14,5,8.89,1.02,7.87,NA,1.78,0.2,1.57
"1","2","3","9","2","1",2016-09-14,4,8.45,0.96,7.49,NA,2.11,0.24,1.87
"1","2","3","9","3","1",2016-09-14,5,6.8,0.89,5.91,NA,1.36,0.18,1.18
"1","2","3","9","4","1",2016-09-14,5,8.88,0.98,7.9,NA,1.78,0.2,1.58
"1","2","3","10","1","1",2016-09-14,6,7.46,0.63,6.83,NA,1.24,0.11,1.14
"1","2","3","10","2","1",2016-09-14,6,9.08,0.93,8.15,NA,1.51,0.16,1.36
"1","2","3","10","3","1",2016-09-14,5,8.71,0.83,7.88,NA,1.74,0.17,1.58
"1","2","3","10","4","1",2016-09-14,4,7.55,0.67,6.88,NA,1.89,0.17,1.72
"1","5","1","1","1","1",2016-09-14,7,10.87,1.13,9.74,NA,1.55,0.16,1.39
"1","5","1","1","2","1",2016-09-14,5,7.72,0.84,6.88,NA,1.54,0.17,1.38
"1","5","1","1","3","1",2016-09-14,4,7.65,0.82,6.83,NA,1.91,0.21,1.71
"1","5","1","1","4","1",2016-09-14,5,7.3,0.82,6.48,NA,1.46,0.16,1.3
"1","5","1","2","1","1",2016-09-14,4,6.11,0.53,5.58,NA,1.53,0.13,1.4
"1","5","1","2","2","1",2016-09-14,4,7.61,0.82,6.79,NA,1.9,0.21,1.7
"1","5","1","2","3","1",2016-09-14,5,7.29,0.84,6.45,NA,1.46,0.17,1.29
"1","5","1","2","4","1",2016-09-14,5,8.15,0.9,7.25,NA,1.63,0.18,1.45
"1","5","1","3","1","1",2016-09-14,4,10.17,1.13,9.04,NA,2.54,0.28,2.26
"1","5","1","3","2","1",2016-09-14,5,8.97,0.89,8.08,NA,1.79,0.18,1.62
"1","5","1","3","3","1",2016-09-14,8,11.53,0.85,10.68,NA,1.44,0.11,1.34
"1","5","1","3","4","1",2016-09-14,7,9.2,0.8,8.4,NA,1.31,0.11,1.2
"1","5","1","4","1","1",2016-09-14,3,8.01,0.71,7.3,NA,2.67,0.24,2.43
"1","5","1","4","2","1",2016-09-14,5,9.06,0.76,8.3,NA,1.81,0.15,1.66
"1","5","1","4","3","1",2016-09-14,5,9.02,0.94,8.08,NA,1.8,0.19,1.62
"1","5","1","4","4","1",2016-09-14,4,6.46,0.76,5.7,NA,1.62,0.19,1.43
"1","5","1","5","1","1",2016-09-14,6,7.18,0.51,6.67,NA,1.2,0.09,1.11
"1","5","1","5","2","1",2016-09-14,5,9.13,0.94,8.19,NA,1.83,0.19,1.64
"1","5","1","5","3","1",2016-09-14,5,9.37,0.81,8.56,NA,1.87,0.16,1.71
"1","5","1","5","4","1",2016-09-14,4,6.4,0.65,5.75,NA,1.6,0.16,1.44
"1","5","1","6","1","1",2016-09-14,5,7.73,1.29,6.44,NA,1.55,0.26,1.29
"1","5","1","6","2","1",2016-09-14,5,7.65,0.79,6.86,NA,1.53,0.16,1.37
"1","5","1","6","3","1",2016-09-14,4,7.8,0.92,6.88,NA,1.95,0.23,1.72
"1","5","1","6","4","1",2016-09-14,5,7.72,0.88,6.84,NA,1.54,0.18,1.37
"1","5","1","7","1","1",2016-09-14,6,10.03,0.93,9.1,NA,1.67,0.16,1.52
"1","5","1","7","2","1",2016-09-14,5,8.16,0.92,7.24,NA,1.63,0.18,1.45
"1","5","1","7","3","1",2016-09-14,4,6.75,0.8,5.95,NA,1.69,0.2,1.49
"1","5","1","7","4","1",2016-09-14,5,8.91,1.06,7.85,NA,1.78,0.21,1.57
"1","5","1","8","1","1",2016-09-14,5,8.22,0.97,7.25,NA,1.64,0.19,1.45
"1","5","1","8","2","1",2016-09-14,4,7.5,0.84,6.66,NA,1.88,0.21,1.67
"1","5","1","8","3","1",2016-09-14,4,8.94,1.01,7.93,NA,2.24,0.25,1.98
"1","5","1","8","4","1",2016-09-14,5,6.89,0.89,6,NA,1.38,0.18,1.2
"1","5","1","9","1","1",2016-09-14,5,7.63,0.88,6.75,NA,1.53,0.18,1.35
"1","5","1","9","2","1",2016-09-14,6,9.2,0.89,8.31,NA,1.53,0.15,1.39
"1","5","1","9","3","1",2016-09-14,5,8.99,0.98,8.01,NA,1.8,0.2,1.6
"1","5","1","9","4","1",2016-09-14,4,6.85,0.79,6.06,NA,1.71,0.2,1.52
"1","5","1","10","1","1",2016-09-14,6,7.3,1.09,6.21,NA,1.22,0.18,1.04
"1","5","1","10","2","1",2016-09-14,6,7.24,0.96,6.28,NA,1.21,0.16,1.05
"1","5","1","10","3","1",2016-09-14,4,7.54,0.82,6.72,NA,1.89,0.21,1.68
"1","5","1","10","4","1",2016-09-14,5,7.4,0.97,6.43,NA,1.48,0.19,1.29
"1","5","2","1","1","1",2016-09-18,5,7.66,0.95,6.71,NA,1.53,0.19,1.34
"1","5","2","1","2","1",2016-09-18,5,4.55,0.61,3.94,NA,0.91,0.12,0.79
"1","5","2","1","3","1",2016-09-18,5,5.77,0.86,4.91,NA,1.15,0.17,0.98
"1","5","2","1","4","1",2016-09-18,5,4.81,0.69,4.12,NA,0.96,0.14,0.82
"1","5","2","2","1","1",2016-09-18,5,6.39,0.75,5.64,NA,1.28,0.15,1.13
"1","5","2","2","2","1",2016-09-18,5,8.15,1.07,7.08,NA,1.63,0.21,1.42
"1","5","2","2","3","1",2016-09-18,4,4.97,0.78,4.19,NA,1.24,0.2,1.05
"1","5","2","2","4","1",2016-09-18,4,5.15,0.8,4.35,NA,1.29,0.2,1.09
"1","5","2","3","1","1",2016-09-18,6,7.04,1.01,6.03,NA,1.17,0.17,1.01
"1","5","2","3","2","1",2016-09-18,5,8.15,1,7.15,NA,1.63,0.2,1.43
"1","5","2","3","3","1",2016-09-18,4,6.94,0.76,6.18,NA,1.74,0.19,1.55
"1","5","2","3","4","1",2016-09-18,4,5.36,0.77,4.59,NA,1.34,0.19,1.15
"1","5","2","4","1","1",2016-09-18,4,6.86,0.83,6.03,NA,1.72,0.21,1.51
"1","5","2","4","2","1",2016-09-18,6,11.51,1.32,10.19,NA,1.92,0.22,1.7
"1","5","2","4","3","1",2016-09-18,7,9.61,1.14,8.47,NA,1.37,0.16,1.21
"1","5","2","4","4","1",2016-09-18,5,7.32,0.96,6.36,NA,1.46,0.19,1.27
"1","5","2","5","1","1",2016-09-18,7,7.4,0.75,6.65,NA,1.06,0.11,0.95
"1","5","2","5","2","1",2016-09-18,5,9.76,1.12,8.64,NA,1.95,0.22,1.73
"1","5","2","5","3","1",2016-09-18,5,9.31,1.27,8.04,NA,1.86,0.25,1.61
"1","5","2","5","4","1",2016-09-18,5,6.42,0.85,5.57,NA,1.28,0.17,1.11
"1","5","2","6","1","1",2016-09-18,6,10.04,1.14,8.9,NA,1.67,0.19,1.48
"1","5","2","6","2","1",2016-09-18,5,7.21,0.88,6.33,NA,1.44,0.18,1.27
"1","5","2","6","3","1",2016-09-18,6,9.45,1.25,8.2,NA,1.58,0.21,1.37
"1","5","2","6","4","1",2016-09-18,7,8.29,1.11,7.18,NA,1.18,0.16,1.03
"1","5","2","7","1","1",2016-09-18,5,7.48,0.88,6.6,NA,1.5,0.18,1.32
"1","5","2","7","2","1",2016-09-18,7,9.05,1.1,7.95,NA,1.29,0.16,1.14
"1","5","2","7","3","1",2016-09-18,4,9.77,1.38,8.39,NA,2.44,0.35,2.1
"1","5","2","7","4","1",2016-09-18,4,4.75,0.65,4.1,NA,1.19,0.16,1.03
"1","5","2","8","1","1",2016-09-18,5,7.34,1.04,6.3,NA,1.47,0.21,1.26
"1","5","2","8","2","1",2016-09-18,5,8.21,1.09,7.12,NA,1.64,0.22,1.42
"1","5","2","8","3","1",2016-09-18,7,9.1,1.11,7.99,NA,1.3,0.16,1.14
"1","5","2","8","4","1",2016-09-18,5,7.13,0.8,6.33,NA,1.43,0.16,1.27
"1","5","2","9","1","1",2016-09-18,7,6.22,0.84,5.38,NA,0.89,0.12,0.77
"1","5","2","9","2","1",2016-09-18,5,7.15,0.96,6.19,NA,1.43,0.19,1.24
"1","5","2","9","3","1",2016-09-18,5,7.62,0.96,6.66,NA,1.52,0.19,1.33
"1","5","2","9","4","1",2016-09-18,7,7.5,1.3,6.2,NA,1.07,0.19,0.89
"1","5","2","10","1","1",2016-09-18,7,8.82,0.97,7.85,NA,1.26,0.14,1.12
"1","5","2","10","2","1",2016-09-18,4,7.82,1.1,6.72,NA,1.96,0.28,1.68
"1","5","2","10","3","1",2016-09-18,6,8.39,1.02,7.37,NA,1.4,0.17,1.23
"1","5","2","10","4","1",2016-09-18,4,6.74,0.79,5.95,NA,1.69,0.2,1.49
"1","5","3","1","1","1",2016-09-14,4,5.35,0.67,4.68,NA,1.34,0.17,1.17
"1","5","3","1","2","1",2016-09-14,5,7.72,0.98,6.74,NA,1.54,0.2,1.35
"1","5","3","1","3","1",2016-09-14,6,5.99,0.84,5.15,NA,1,0.14,0.86
"1","5","3","1","4","1",2016-09-14,5,4.45,0.48,3.97,NA,0.89,0.1,0.79
"1","5","3","2","1","1",2016-09-14,5,7.39,1.03,6.36,NA,1.48,0.21,1.27
"1","5","3","2","2","1",2016-09-14,5,7.1,0.77,6.33,NA,1.42,0.15,1.27
"1","5","3","2","3","1",2016-09-14,4,5.13,0.61,4.52,NA,1.28,0.15,1.13
"1","5","3","2","4","1",2016-09-14,4,7.94,1.09,6.85,NA,1.99,0.27,1.71
"1","5","3","3","1","1",2016-09-14,4,5.69,0.73,4.96,NA,1.42,0.18,1.24
"1","5","3","3","2","1",2016-09-14,5,9.46,1.16,8.3,NA,1.89,0.23,1.66
"1","5","3","3","3","1",2016-09-14,5,7.8,0.95,6.85,NA,1.56,0.19,1.37
"1","5","3","3","4","1",2016-09-14,4,4.51,0.53,3.98,NA,1.13,0.13,1
"1","5","3","4","1","1",2016-09-14,4,8.47,1.2,7.27,NA,2.12,0.3,1.82
"1","5","3","4","2","1",2016-09-14,4,5.8,0.63,5.17,NA,1.45,0.16,1.29
"1","5","3","4","3","1",2016-09-14,4,5.85,0.64,5.21,NA,1.46,0.16,1.3
"1","5","3","4","4","1",2016-09-14,4,7.9,0.91,6.99,NA,1.98,0.23,1.75
"1","5","3","5","1","1",2016-09-14,5,7.53,0.97,6.56,NA,1.51,0.19,1.31
"1","5","3","5","2","1",2016-09-14,5,9.57,0.97,8.6,NA,1.91,0.19,1.72
"1","5","3","5","3","1",2016-09-14,4,7.2,0.9,6.3,NA,1.8,0.23,1.58
"1","5","3","5","4","1",2016-09-14,5,8.6,0.9,7.7,NA,1.72,0.18,1.54
"1","5","3","6","1","1",2016-09-14,5,7.66,1.01,6.65,NA,1.53,0.2,1.33
"1","5","3","6","2","1",2016-09-14,4,7.93,0.88,7.05,NA,1.98,0.22,1.76
"1","5","3","6","3","1",2016-09-14,4,6.14,0.68,5.46,NA,1.54,0.17,1.37
"1","5","3","6","4","1",2016-09-14,4,7.7,0.96,6.74,NA,1.93,0.24,1.69
"1","5","3","7","1","1",2016-09-14,4,4.7,0.45,4.25,NA,1.18,0.11,1.06
"1","5","3","7","2","1",2016-09-14,4,7.52,0.84,6.68,NA,1.88,0.21,1.67
"1","5","3","7","3","1",2016-09-14,5,6.54,0.58,5.96,NA,1.31,0.12,1.19
"1","5","3","7","4","1",2016-09-14,4,7.09,0.78,6.31,NA,1.77,0.2,1.58
"1","5","3","8","1","1",2016-09-14,5,7.93,1.2,6.73,NA,1.59,0.24,1.35
"1","5","3","8","2","1",2016-09-14,5,7.53,0.81,6.72,NA,1.51,0.16,1.34
"1","5","3","8","3","1",2016-09-14,6,8.3,1.02,7.28,NA,1.38,0.17,1.21
"1","5","3","8","4","1",2016-09-14,6,5.1,0.44,4.66,NA,0.85,0.07,0.78
"1","5","3","9","1","1",2016-09-14,4,6.06,0.77,5.29,NA,1.52,0.19,1.32
"1","5","3","9","2","1",2016-09-14,6,7.01,0.84,6.17,NA,1.17,0.14,1.03
"1","5","3","9","3","1",2016-09-14,6,7.58,0.93,6.65,NA,1.26,0.16,1.11
"1","5","3","9","4","1",2016-09-14,5,7.03,0.8,6.23,NA,1.41,0.16,1.25
"1","5","3","10","1","1",2016-09-14,5,6.84,1.08,5.76,NA,1.37,0.22,1.15
"1","5","3","10","2","1",2016-09-14,5,7.36,1.07,6.29,NA,1.47,0.21,1.26
"1","5","3","10","3","1",2016-09-14,4,5.08,0.48,4.6,NA,1.27,0.12,1.15
"1","5","3","10","4","1",2016-09-14,3,3.89,0.55,3.34,NA,1.3,0.18,1.11
