"Rep","Trtmt","Tray","Row","Col","Survival","HvstDate","Lvs","WetWt","DryWt","WaterWt","Wilting","EstMeanLWt","EstMeanLDWt","EstMeanLWat"
"2","2","1","10","3","1",2016-09-22,4,6.51,0.65,5.86,NA,1.63,0.16,1.47
"2","2","1","10","4","1",2016-09-22,5,8.62,1.11,7.51,NA,1.72,0.22,1.5
"2","2","2","1","1","1",2016-09-19,6,9.75,1.02,8.73,NA,1.63,0.17,1.46
"2","2","2","1","2","1",2016-09-19,4,7.85,0.73,7.12,NA,1.96,0.18,1.78
"2","2","2","1","3","1",2016-09-19,6,10.28,0.94,9.34,NA,1.71,0.16,1.56
"2","2","2","1","4","1",2016-09-19,6,7.38,0.62,6.76,NA,1.23,0.1,1.13
"2","2","2","2","1","1",2016-09-19,7,8.84,0.8,8.04,NA,1.26,0.11,1.15
"2","2","2","2","2","1",2016-09-19,6,11.16,1.03,10.13,NA,1.86,0.17,1.69
"2","2","2","2","3","1",2016-09-19,6,7.94,0.92,7.02,NA,1.32,0.15,1.17
"2","2","2","2","4","1",2016-09-19,6,9.66,0.84,8.82,NA,1.61,0.14,1.47
"2","2","2","3","1","1",2016-09-19,6,8.16,0.75,7.41,NA,1.36,0.13,1.24
"2","2","2","3","2","1",2016-09-19,5,9.37,0.77,8.6,NA,1.87,0.15,1.72
"2","2","2","3","3","1",2016-09-19,4,7.03,0.71,6.32,NA,1.76,0.18,1.58
"2","2","2","3","4","1",2016-09-19,6,8.7,0.68,8.02,NA,1.45,0.11,1.34
"2","2","2","4","1","1",2016-09-19,5,5.68,0.63,5.05,NA,1.14,0.13,1.01
"2","2","2","4","2","1",2016-09-19,4,8.83,0.77,8.06,NA,2.21,0.19,2.02
"2","2","2","4","3","1",2016-09-19,5,10.31,0.95,9.36,NA,2.06,0.19,1.87
"2","2","2","4","4","1",2016-09-19,4,6.46,0.78,5.68,NA,1.62,0.2,1.42
"2","2","2","5","1","1",2016-09-19,4,8.32,0.59,7.73,NA,2.08,0.15,1.93
"2","2","2","5","2","1",2016-09-19,6,7.52,0.74,6.78,NA,1.25,0.12,1.13
"2","2","2","5","3","1",2016-09-19,7,10.29,0.44,9.85,NA,1.47,0.06,1.41
"2","2","2","5","4","1",2016-09-19,5,8.58,0.72,7.86,NA,1.72,0.14,1.57
"2","2","2","6","1","1",2016-09-19,6,8.13,0.85,7.28,NA,1.36,0.14,1.21
"2","2","2","6","2","1",2016-09-19,6,10.23,0.88,9.35,NA,1.71,0.15,1.56
"2","2","2","6","3","1",2016-09-19,5,7.77,0.75,7.02,NA,1.55,0.15,1.4
"2","2","2","6","4","1",2016-09-19,6,9.78,0.78,9,NA,1.63,0.13,1.5
"2","2","2","7","1","1",2016-09-19,5,6.33,0.62,5.71,NA,1.27,0.12,1.14
"2","2","2","7","2","1",2016-09-19,5,9.28,0.72,8.56,NA,1.86,0.14,1.71
"2","2","2","7","3","1",2016-09-19,5,7.93,0.78,7.15,NA,1.59,0.16,1.43
"2","2","2","7","4","1",2016-09-19,6,9.68,0.99,8.69,NA,1.61,0.17,1.45
"2","2","2","8","1","1",2016-09-19,5,7.28,0.64,6.64,NA,1.46,0.13,1.33
"2","2","2","8","2","1",2016-09-19,5,10.18,0.66,9.52,NA,2.04,0.13,1.9
"2","2","2","8","3","1",2016-09-19,6,9.19,0.85,8.34,NA,1.53,0.14,1.39
"2","2","2","8","4","1",2016-09-19,6,7.58,0.82,6.76,NA,1.26,0.14,1.13
"2","2","2","9","1","1",2016-09-19,5,9.01,0.84,8.17,NA,1.8,0.17,1.63
"2","2","2","9","2","1",2016-09-19,5,8.25,0.9,7.35,NA,1.65,0.18,1.47
"2","2","2","9","3","1",2016-09-19,5,7.56,0.89,6.67,NA,1.51,0.18,1.33
"2","2","2","9","4","1",2016-09-19,5,10.69,1.27,9.42,NA,2.14,0.25,1.88
"2","2","2","10","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2","2","10","2","1",2016-09-19,6,11.38,1.16,10.22,NA,1.9,0.19,1.7
"2","2","2","10","3","1",2016-09-19,5,8.47,1.14,7.33,NA,1.69,0.23,1.47
"2","2","2","10","4","1",2016-09-19,5,7.74,0.85,6.89,NA,1.55,0.17,1.38
"2","2","3","1","1","1",2016-09-22,4,5.87,0.79,5.08,NA,1.47,0.2,1.27
"2","2","3","1","2","1",2016-09-22,7,7.54,0.82,6.72,NA,1.08,0.12,0.96
"2","2","3","1","3","1",2016-09-22,7,10.5,0.94,9.56,NA,1.5,0.13,1.37
"2","2","3","1","4","1",2016-09-22,5,9.32,0.86,8.46,NA,1.86,0.17,1.69
"2","2","3","2","1","1",2016-09-22,5,6.53,0.79,5.74,NA,1.31,0.16,1.15
"2","2","3","2","2","1",2016-09-22,5,7.42,0.76,6.66,NA,1.48,0.15,1.33
"2","2","3","2","3","1",2016-09-22,5,8.39,0.89,7.5,NA,1.68,0.18,1.5
"2","2","3","2","4","1",2016-09-22,6,8.77,0.88,7.89,NA,1.46,0.15,1.32
"2","2","3","3","1","1",2016-09-22,4,6.23,0.7,5.53,NA,1.56,0.18,1.38
"2","2","3","3","2","1",2016-09-22,4,7.82,0.77,7.05,NA,1.96,0.19,1.76
"2","2","3","3","3","1",2016-09-22,5,9.23,1,8.23,NA,1.85,0.2,1.65
"2","2","3","3","4","1",2016-09-22,4,6.8,0.8,6,NA,1.7,0.2,1.5
"2","2","3","4","1","1",2016-09-22,4,6.18,0.7,5.48,NA,1.55,0.18,1.37
"2","2","3","4","2","1",2016-09-22,5,7.35,0.77,6.58,NA,1.47,0.15,1.32
"2","2","3","4","3","1",2016-09-22,9,7.44,0.7,6.74,NA,0.83,0.08,0.75
"2","2","3","4","4","1",2016-09-22,6,7.32,0.73,6.59,NA,1.22,0.12,1.1
"2","2","3","5","1","1",2016-09-22,5,7.08,0.71,6.37,NA,1.42,0.14,1.27
"2","2","3","5","2","1",2016-09-22,4,6.38,0.86,5.52,NA,1.6,0.22,1.38
"2","2","3","5","3","1",2016-09-22,6,6.7,0.66,6.04,NA,1.12,0.11,1.01
"2","2","3","5","4","1",2016-09-22,5,6.13,0.78,5.35,NA,1.23,0.16,1.07
"2","2","3","6","1","1",2016-09-22,4,5.79,0.67,5.12,NA,1.45,0.17,1.28
"2","2","3","6","2","1",2016-09-22,5,6.17,0.65,5.52,NA,1.23,0.13,1.1
"2","2","3","6","3","1",2016-09-22,6,7.07,0.74,6.33,NA,1.18,0.12,1.06
"2","2","3","6","4","1",2016-09-22,5,6.1,0.78,5.32,NA,1.22,0.16,1.06
"2","2","3","7","1","1",2016-09-22,6,8.15,0.59,7.56,NA,1.36,0.1,1.26
"2","2","3","7","2","1",2016-09-22,6,10.86,1.08,9.78,NA,1.81,0.18,1.63
"2","2","3","7","3","1",2016-09-22,4,5.72,0.67,5.05,NA,1.43,0.17,1.26
"2","2","3","7","4","1",2016-09-22,7,8.31,0.76,7.55,NA,1.19,0.11,1.08
"2","2","3","8","1","1",2016-09-22,4,5.79,0.75,5.04,NA,1.45,0.19,1.26
"2","2","3","8","2","1",2016-09-22,5,6.03,0.66,5.37,NA,1.21,0.13,1.07
"2","2","3","8","3","1",2016-09-22,5,5.77,0.62,5.15,NA,1.15,0.12,1.03
"2","2","3","8","4","1",2016-09-22,4,6.65,0.91,5.74,NA,1.66,0.23,1.44
"2","2","3","9","1","1",2016-09-22,6,9.18,0.98,8.2,NA,1.53,0.16,1.37
"2","2","3","9","2","1",2016-09-22,7,9.19,0.87,8.32,NA,1.31,0.12,1.19
"2","2","3","9","3","1",2016-09-22,6,7.69,0.85,6.84,NA,1.28,0.14,1.14
"2","2","3","9","4","1",2016-09-22,5,7.48,0.87,6.61,NA,1.5,0.17,1.32
"2","2","3","10","1","1",2016-09-22,5,8.69,0.89,7.8,NA,1.74,0.18,1.56
"2","2","3","10","2","1",2016-09-22,4,5.44,0.74,4.7,NA,1.36,0.19,1.18
"2","2","3","10","3","1",2016-09-22,5,5.98,0.69,5.29,NA,1.2,0.14,1.06
"2","2","3","10","4","1",2016-09-22,6,7.71,0.87,6.84,NA,1.29,0.15,1.14
"2","5","1","1","1","1",2016-09-19,5,6.89,0.84,6.05,NA,1.38,0.17,1.21
"2","5","1","1","2","1",2016-09-19,7,9.2,0.94,8.26,NA,1.31,0.13,1.18
"2","5","1","1","3","1",2016-09-19,6,7.31,0.88,6.43,NA,1.22,0.15,1.07
"2","5","1","1","4","1",2016-09-19,4,6.38,0.72,5.66,NA,1.6,0.18,1.42
"2","5","1","2","1","1",2016-09-19,4,6.41,0.72,5.69,NA,1.6,0.18,1.42
"2","5","1","2","2","1",2016-09-19,5,7.07,0.72,6.35,NA,1.41,0.14,1.27
"2","5","1","2","3","1",2016-09-19,6,9.06,0.84,8.22,NA,1.51,0.14,1.37
"2","5","1","2","4","1",2016-09-19,5,6.31,0.69,5.62,NA,1.26,0.14,1.12
"2","5","1","3","1","1",2016-09-19,6,9.41,0.87,8.54,NA,1.57,0.15,1.42
"2","5","1","3","2","1",2016-09-19,5,8.4,0.8,7.6,NA,1.68,0.16,1.52
"2","5","1","3","3","1",2016-09-19,6,10.33,0.81,9.52,NA,1.72,0.14,1.59
"2","5","1","3","4","1",2016-09-19,4,7.08,0.78,6.3,NA,1.77,0.2,1.58
"2","5","1","4","1","1",2016-09-19,4,7.11,0.73,6.38,NA,1.78,0.18,1.6
"2","5","1","4","2","1",2016-09-19,4,7.2,0.72,6.48,NA,1.8,0.18,1.62
"2","5","1","4","3","1",2016-09-19,5,10.5,0.75,9.75,NA,2.1,0.15,1.95
"2","5","1","4","4","1",2016-09-19,6,6.61,0.62,5.99,NA,1.1,0.1,1
"2","5","1","5","1","1",2016-09-19,5,5.86,0.59,5.27,NA,1.17,0.12,1.05
"2","5","1","5","2","1",2016-09-19,6,6.74,0.72,6.02,NA,1.12,0.12,1
"2","5","1","5","3","1",2016-09-19,7,8.55,0.68,7.87,NA,1.22,0.1,1.12
"2","5","1","5","4","1",2016-09-19,6,6.15,0.61,5.54,NA,1.03,0.1,0.92
"2","5","1","6","1","1",2016-09-19,5,5.68,0.57,5.11,NA,1.14,0.11,1.02
"2","5","1","6","2","1",2016-09-19,7,9.39,0.81,8.58,NA,1.34,0.12,1.23
"2","5","1","6","3","1",2016-09-19,6,8.84,0.64,8.2,NA,1.47,0.11,1.37
"2","5","1","6","4","1",2016-09-19,5,6.58,0.51,6.07,NA,1.32,0.1,1.21
"2","5","1","7","1","1",2016-09-19,5,7.84,0.74,7.1,NA,1.57,0.15,1.42
"2","5","1","7","2","1",2016-09-19,7,12.85,0.75,12.1,NA,1.84,0.11,1.73
"2","5","1","7","3","1",2016-09-19,5,8.14,0.88,7.26,NA,1.63,0.18,1.45
"2","5","1","7","4","1",2016-09-19,6,7.2,0.68,6.52,NA,1.2,0.11,1.09
"2","5","1","8","1","1",2016-09-19,3,6.66,0.82,5.84,NA,2.22,0.27,1.95
"2","5","1","8","2","1",2016-09-19,6,9.51,0.67,8.84,NA,1.59,0.11,1.47
"2","5","1","8","3","1",2016-09-19,4,8.62,0.73,7.89,NA,2.16,0.18,1.97
"2","5","1","8","4","1",2016-09-19,5,8.44,0.73,7.71,NA,1.69,0.15,1.54
"2","5","1","9","1","1",2016-09-19,6,9.18,0.93,8.25,NA,1.53,0.16,1.38
"2","5","1","9","2","1",2016-09-19,5,8.65,0.77,7.88,NA,1.73,0.15,1.58
"2","5","1","9","3","1",2016-09-19,6,9.86,0.85,9.01,NA,1.64,0.14,1.5
"2","5","1","9","4","1",2016-09-19,4,7.63,0.79,6.84,NA,1.91,0.2,1.71
"2","5","1","10","1","1",2016-09-19,5,8.14,0.77,7.37,NA,1.63,0.15,1.47
"2","5","1","10","2","1",2016-09-19,6,8.61,0.89,7.72,NA,1.44,0.15,1.29
"2","5","1","10","3","1",2016-09-19,5,7.58,0.76,6.82,NA,1.52,0.15,1.36
"2","5","1","10","4","1",2016-09-19,6,7.63,0.79,6.84,NA,1.27,0.13,1.14
"2","5","2","1","1","1",2016-09-20,5,4.94,0.54,4.4,NA,0.99,0.11,0.88
"2","5","2","1","2","1",2016-09-20,6,6.4,0.67,5.73,NA,1.07,0.11,0.96
"2","5","2","1","3","1",2016-09-20,6,8.2,0.54,7.66,NA,1.37,0.09,1.28
"2","5","2","1","4","1",2016-09-20,4,4.43,0.63,3.8,NA,1.11,0.16,0.95
"2","5","2","2","1","1",2016-09-20,4,5.59,0.5,5.09,NA,1.4,0.13,1.27
"2","5","2","2","2","1",2016-09-20,4,7.4,0.83,6.57,NA,1.85,0.21,1.64
"2","5","2","2","3","1",2016-09-20,5,7.23,0.65,6.58,NA,1.45,0.13,1.32
"2","5","2","2","4","1",2016-09-20,6,7.19,0.63,6.56,NA,1.2,0.11,1.09
"2","5","2","3","1","1",2016-09-20,7,8.7,0.91,7.79,NA,1.24,0.13,1.11
"2","5","2","3","2","1",2016-09-20,5,6.16,0.55,5.61,NA,1.23,0.11,1.12
"2","5","2","3","3","1",2016-09-20,4,6.91,0.76,6.15,NA,1.73,0.19,1.54
"2","5","2","3","4","1",2016-09-20,7,8,0.8,7.2,NA,1.14,0.11,1.03
"2","5","2","4","1","1",2016-09-20,6,8.17,0.71,7.46,NA,1.36,0.12,1.24
"2","5","2","4","2","1",2016-09-20,5,5.09,0.63,4.46,NA,1.02,0.13,0.89
"2","5","2","4","3","1",2016-09-20,5,6.59,0.63,5.96,NA,1.32,0.13,1.19
"2","5","2","4","4","1",2016-09-20,5,7.77,0.77,7,NA,1.55,0.15,1.4
"2","5","2","5","1","1",2016-09-20,5,7.74,0.68,7.06,NA,1.55,0.14,1.41
"2","5","2","5","2","1",2016-09-20,4,5.3,0.56,4.74,NA,1.33,0.14,1.19
"2","5","2","5","3","1",2016-09-20,5,6.61,0.62,5.99,NA,1.32,0.12,1.2
"2","5","2","5","4","1",2016-09-20,6,6.29,0.65,5.64,NA,1.05,0.11,0.94
"2","5","2","6","1","1",2016-09-20,5,6.54,0.66,5.88,NA,1.31,0.13,1.18
"2","5","2","6","2","1",2016-09-20,7,7.53,0.62,6.91,NA,1.08,0.09,0.99
"2","5","2","6","3","1",2016-09-20,6,6.76,0.59,6.17,NA,1.13,0.1,1.03
"2","5","2","6","4","1",2016-09-20,6,7.08,0.74,6.34,NA,1.18,0.12,1.06
"2","5","2","7","1","1",2016-09-20,5,8.51,0.72,7.79,NA,1.7,0.14,1.56
"2","5","2","7","2","1",2016-09-20,4,5.52,0.44,5.08,NA,1.38,0.11,1.27
"2","5","2","7","3","1",2016-09-20,6,8.28,0.58,7.7,NA,1.38,0.1,1.28
"2","5","2","7","4","1",2016-09-20,4,5.49,0.57,4.92,NA,1.37,0.14,1.23
"2","5","2","8","1","1",2016-09-20,4,5.39,0.61,4.78,NA,1.35,0.15,1.2
"2","5","2","8","2","1",2016-09-20,6,6.34,0.63,5.71,NA,1.06,0.11,0.95
"2","5","2","8","3","1",2016-09-20,6,8.71,0.84,7.87,NA,1.45,0.14,1.31
"2","5","2","8","4","1",2016-09-20,6,8.08,0.8,7.28,NA,1.35,0.13,1.21
"2","5","2","9","1","1",2016-09-20,5,6.82,0.86,5.96,NA,1.36,0.17,1.19
"2","5","2","9","2","1",2016-09-20,6,7.05,0.83,6.22,NA,1.18,0.14,1.04
"2","5","2","9","3","1",2016-09-20,6,7.95,0.77,7.18,NA,1.33,0.13,1.2
"2","5","2","9","4","1",2016-09-20,4,5.64,0.62,5.02,NA,1.41,0.16,1.26
"2","5","2","10","1","1",2016-09-20,6,6.35,0.57,5.78,NA,1.06,0.1,0.96
"2","5","2","10","2","1",2016-09-20,7,5.83,0.62,5.21,NA,0.83,0.09,0.74
"2","5","2","10","3","1",2016-09-20,6,7.05,0.78,6.27,NA,1.18,0.13,1.05
"2","5","2","10","4","1",2016-09-20,7,8.15,0.99,7.16,NA,1.16,0.14,1.02
"2","5","3","1","1","1",2016-09-20,6,8.13,0.9,7.23,NA,1.36,0.15,1.21
"2","5","3","1","2","1",2016-09-20,5,8.03,0.83,7.2,NA,1.61,0.17,1.44
"2","5","3","1","3","1",2016-09-20,5,6.31,0.79,5.52,NA,1.26,0.16,1.1
"2","5","3","1","4","1",2016-09-20,4,5.43,0.62,4.81,NA,1.36,0.16,1.2
"2","5","3","2","1","1",2016-09-20,6,6.3,0.67,5.63,NA,1.05,0.11,0.94
"2","5","3","2","2","1",2016-09-20,5,7.56,0.79,6.77,NA,1.51,0.16,1.35
"2","5","3","2","3","1",2016-09-20,6,8.63,0.89,7.74,NA,1.44,0.15,1.29
"2","5","3","2","4","1",2016-09-20,4,7.18,0.68,6.5,NA,1.8,0.17,1.63
"2","5","3","3","1","1",2016-09-20,5,7.26,0.58,6.68,NA,1.45,0.12,1.34
"2","5","3","3","2","1",2016-09-20,4,7.46,0.62,6.84,NA,1.87,0.16,1.71
"2","5","3","3","3","1",2016-09-20,4,7.76,0.83,6.93,NA,1.94,0.21,1.73
"2","5","3","3","4","1",2016-09-20,5,7.06,0.85,6.21,NA,1.41,0.17,1.24
"2","5","3","4","1","1",2016-09-20,5,7.43,0.8,6.63,NA,1.49,0.16,1.33
"2","5","3","4","2","1",2016-09-20,5,7.46,0.8,6.66,NA,1.49,0.16,1.33
"2","5","3","4","3","1",2016-09-20,5,7.23,0.71,6.52,NA,1.45,0.14,1.3
"2","5","3","4","4","1",2016-09-20,4,5.86,0.6,5.26,NA,1.47,0.15,1.32
"2","5","3","5","1","1",2016-09-20,5,5.97,0.62,5.35,NA,1.19,0.12,1.07
"2","5","3","5","2","1",2016-09-20,4,6.72,0.73,5.99,NA,1.68,0.18,1.5
"2","5","3","5","3","1",2016-09-20,6,10.32,0.97,9.35,NA,1.72,0.16,1.56
"2","5","3","5","4","1",2016-09-20,6,6.9,0.51,6.39,NA,1.15,0.09,1.07
"2","5","3","6","1","1",2016-09-20,5,7.18,0.65,6.53,NA,1.44,0.13,1.31
"2","5","3","6","2","1",2016-09-20,6,6.38,0.51,5.87,NA,1.06,0.09,0.98
"2","5","3","6","3","1",2016-09-20,4,5.81,0.51,5.3,NA,1.45,0.13,1.33
"2","5","3","6","4","1",2016-09-20,6,7.85,0.73,7.12,NA,1.31,0.12,1.19
"2","5","3","7","1","1",2016-09-20,4,5.9,0.66,5.24,NA,1.48,0.17,1.31
"2","5","3","7","2","1",2016-09-20,6,7.25,0.69,6.56,NA,1.21,0.12,1.09
"2","5","3","7","3","1",2016-09-20,5,7.04,0.7,6.34,NA,1.41,0.14,1.27
"2","5","3","7","4","1",2016-09-20,5,8.37,0.79,7.58,NA,1.67,0.16,1.52
"2","5","3","8","1","1",2016-09-20,4,7.45,0.54,6.91,NA,1.86,0.14,1.73
"2","5","3","8","2","1",2016-09-20,4,7.55,0.82,6.73,NA,1.89,0.21,1.68
"2","5","3","8","3","1",2016-09-20,5,8.07,0.96,7.11,NA,1.61,0.19,1.42
"2","5","3","8","4","1",2016-09-20,6,7.42,0.7,6.72,NA,1.24,0.12,1.12
"2","5","3","9","1","1",2016-09-20,7,7.34,0.77,6.57,NA,1.05,0.11,0.94
"2","5","3","9","2","1",2016-09-20,6,8.77,0.72,8.05,NA,1.46,0.12,1.34
"2","5","3","9","3","1",2016-09-20,4,6.98,0.79,6.19,NA,1.75,0.2,1.55
"2","5","3","9","4","1",2016-09-20,4,5.94,0.59,5.35,NA,1.49,0.15,1.34
"2","5","3","10","1","1",2016-09-20,4,6.09,0.61,5.48,NA,1.52,0.15,1.37
"2","5","3","10","2","1",2016-09-20,6,7.96,0.67,7.29,NA,1.33,0.11,1.22
"2","5","3","10","3","1",2016-09-20,5,4.33,0.56,3.77,NA,0.87,0.11,0.75
"2","5","3","10","4","1",2016-09-20,6,6.74,0.75,5.99,NA,1.12,0.13,1
