Rep,Trtmt,Tray,Row,Col,Survival,HvstDate,Lvs,WetWt,DryWt,WaterWt,Wilting,EstMeanLWt,EstMeanLDWt,EstMeanLWat
1,5,2,7,2,1,18-Sep-16,7,9.05,1.10,7.95,,1.29,0.16,1.14
1,5,2,7,3,1,18-Sep-16,4,9.77,1.38,8.39,,2.44,0.35,2.10
1,5,2,7,4,1,18-Sep-16,4,4.75,0.65,4.10,,1.19,0.16,1.03
1,5,2,8,1,1,18-Sep-16,5,7.34,1.04,6.30,,1.47,0.21,1.26
1,5,2,8,2,1,18-Sep-16,5,8.21,1.09,7.12,,1.64,0.22,1.42
1,5,2,8,3,1,18-Sep-16,7,9.10,1.11,7.99,,1.30,0.16,1.14
1,5,2,8,4,1,18-Sep-16,5,7.13,0.80,6.33,,1.43,0.16,1.27
1,5,2,9,1,1,18-Sep-16,7,6.22,0.84,5.38,,0.89,0.12,0.77
1,5,2,9,2,1,18-Sep-16,5,7.15,0.96,6.19,,1.43,0.19,1.24
1,5,2,9,3,1,18-Sep-16,5,7.62,0.96,6.66,,1.52,0.19,1.33
1,5,2,9,4,1,18-Sep-16,7,7.50,1.30,6.20,,1.07,0.19,0.89
1,5,2,10,1,1,18-Sep-16,7,8.82,0.97,7.85,,1.26,0.14,1.12
1,5,2,10,2,1,18-Sep-16,4,7.82,1.10,6.72,,1.96,0.28,1.68
1,5,2,10,3,1,18-Sep-16,6,8.39,1.02,7.37,,1.40,0.17,1.23
1,5,2,10,4,1,18-Sep-16,4,6.74,0.79,5.95,,1.69,0.20,1.49
1,5,3,1,1,1,14-Sep-16,4,5.35,0.67,4.68,,1.34,0.17,1.17
1,5,3,1,2,1,14-Sep-16,5,7.72,0.98,6.74,,1.54,0.20,1.35
1,5,3,1,3,1,14-Sep-16,6,5.99,0.84,5.15,,1.00,0.14,0.86
1,5,3,1,4,1,14-Sep-16,5,4.45,0.48,3.97,,0.89,0.10,0.79
1,5,3,2,1,1,14-Sep-16,5,7.39,1.03,6.36,,1.48,0.21,1.27
1,5,3,2,2,1,14-Sep-16,5,7.10,0.77,6.33,,1.42,0.15,1.27
1,5,3,2,3,1,14-Sep-16,4,5.13,0.61,4.52,,1.28,0.15,1.13
1,5,3,2,4,1,14-Sep-16,4,7.94,1.09,6.85,,1.99,0.27,1.71
1,5,3,3,1,1,14-Sep-16,4,5.69,0.73,4.96,,1.42,0.18,1.24
1,5,3,3,2,1,14-Sep-16,5,9.46,1.16,8.30,,1.89,0.23,1.66
1,5,3,3,3,1,14-Sep-16,5,7.80,0.95,6.85,,1.56,0.19,1.37
1,5,3,3,4,1,14-Sep-16,4,4.51,0.53,3.98,,1.13,0.13,1.00
1,5,3,4,1,1,14-Sep-16,4,8.47,1.20,7.27,,2.12,0.30,1.82
1,5,3,4,2,1,14-Sep-16,4,5.80,0.63,5.17,,1.45,0.16,1.29
1,5,3,4,3,1,14-Sep-16,4,5.85,0.64,5.21,,1.46,0.16,1.30
1,5,3,4,4,1,14-Sep-16,4,7.90,0.91,6.99,,1.98,0.23,1.75
1,5,3,5,1,1,14-Sep-16,5,7.53,0.97,6.56,,1.51,0.19,1.31
1,5,3,5,2,1,14-Sep-16,5,9.57,0.97,8.60,,1.91,0.19,1.72
1,5,3,5,3,1,14-Sep-16,4,7.20,0.90,6.30,,1.80,0.23,1.58
1,5,3,5,4,1,14-Sep-16,5,8.60,0.90,7.70,,1.72,0.18,1.54
1,5,3,6,1,1,14-Sep-16,5,7.66,1.01,6.65,,1.53,0.20,1.33
1,5,3,6,2,1,14-Sep-16,4,7.93,0.88,7.05,,1.98,0.22,1.76
1,5,3,6,3,1,14-Sep-16,4,6.14,0.68,5.46,,1.54,0.17,1.37
1,5,3,6,4,1,14-Sep-16,4,7.70,0.96,6.74,,1.93,0.24,1.69
1,5,3,7,1,1,14-Sep-16,4,4.70,0.45,4.25,,1.18,0.11,1.06
1,5,3,7,2,1,14-Sep-16,4,7.52,0.84,6.68,,1.88,0.21,1.67
1,5,3,7,3,1,14-Sep-16,5,6.54,0.58,5.96,,1.31,0.12,1.19
1,5,3,7,4,1,14-Sep-16,4,7.09,0.78,6.31,,1.77,0.20,1.58
1,5,3,8,1,1,14-Sep-16,5,7.93,1.20,6.73,,1.59,0.24,1.35
1,5,3,8,2,1,14-Sep-16,5,7.53,0.81,6.72,,1.51,0.16,1.34
1,5,3,8,3,1,14-Sep-16,6,8.30,1.02,7.28,,1.38,0.17,1.21
1,5,3,8,4,1,14-Sep-16,6,5.10,0.44,4.66,,0.85,0.07,0.78
1,5,3,9,1,1,14-Sep-16,4,6.06,0.77,5.29,,1.52,0.19,1.32
1,5,3,9,2,1,14-Sep-16,6,7.01,0.84,6.17,,1.17,0.14,1.03
1,5,3,9,3,1,14-Sep-16,6,7.58,0.93,6.65,,1.26,0.16,1.11
1,5,3,9,4,1,14-Sep-16,5,7.03,0.80,6.23,,1.41,0.16,1.25
1,5,3,10,1,1,14-Sep-16,5,6.84,1.08,5.76,,1.37,0.22,1.15
1,5,3,10,2,1,14-Sep-16,5,7.36,1.07,6.29,,1.47,0.21,1.26
1,5,3,10,3,1,14-Sep-16,4,5.08,0.48,4.60,,1.27,0.12,1.15
1,5,3,10,4,1,14-Sep-16,3,3.89,0.55,3.34,,1.30,0.18,1.11
2,0,1,1,1,1,23-Sep-16,5,6.40,0.88,5.52,,1.28,0.18,1.10
2,0,1,1,2,1,23-Sep-16,5,5.94,0.79,5.15,,1.19,0.16,1.03
2,0,1,1,3,1,23-Sep-16,6,7.73,0.88,6.85,,1.29,0.15,1.14
2,0,1,1,4,1,23-Sep-16,5,7.47,0.98,6.49,,1.49,0.20,1.30
2,0,1,2,1,1,23-Sep-16,6,7.93,0.96,6.97,,1.32,0.16,1.16
2,0,1,2,2,1,23-Sep-16,3,5.88,0.73,5.15,,1.96,0.24,1.72
2,0,1,2,3,1,23-Sep-16,5,6.58,0.78,5.80,,1.32,0.16,1.16
2,0,1,2,4,1,23-Sep-16,5,7.58,0.84,6.74,,1.52,0.17,1.35
2,0,1,3,1,1,23-Sep-16,4,5.82,0.86,4.96,,1.46,0.22,1.24
2,0,1,3,2,1,23-Sep-16,6,5.69,0.55,5.14,,0.95,0.09,0.86
2,0,1,3,3,1,23-Sep-16,5,8.68,1.09,7.59,,1.74,0.22,1.52
2,0,1,3,4,1,23-Sep-16,5,6.23,0.72,5.51,,1.25,0.14,1.10
2,0,1,4,1,1,23-Sep-16,5,5.95,0.68,5.27,,1.19,0.14,1.05
2,0,1,4,2,1,23-Sep-16,6,6.41,0.71,5.70,,1.07,0.12,0.95
2,0,1,4,3,1,23-Sep-16,5,7.84,0.85,6.99,,1.57,0.17,1.40
2,0,1,4,4,1,23-Sep-16,5,5.51,0.61,4.90,,1.10,0.12,0.98
2,0,1,5,1,1,23-Sep-16,6,7.46,0.93,6.53,,1.24,0.16,1.09
2,0,1,5,2,1,23-Sep-16,5,6.10,0.65,5.45,,1.22,0.13,1.09
2,0,1,5,3,1,23-Sep-16,4,5.42,0.64,4.78,,1.36,0.16,1.20
2,0,1,5,4,1,23-Sep-16,4,5.78,0.72,5.06,,1.45,0.18,1.27
2,0,1,6,1,1,23-Sep-16,4,6.17,0.71,5.46,,1.54,0.18,1.37
2,0,1,6,2,1,23-Sep-16,6,7.52,0.89,6.63,,1.25,0.15,1.11
2,0,1,6,3,1,23-Sep-16,4,4.76,0.58,4.18,,1.19,0.15,1.05
2,0,1,6,4,1,23-Sep-16,6,7.91,0.91,7.00,,1.32,0.15,1.17
2,0,1,7,1,1,23-Sep-16,5,6.42,0.77,5.65,,1.28,0.15,1.13
2,0,1,7,2,1,23-Sep-16,5,6.32,0.73,5.59,,1.26,0.15,1.12
2,0,1,7,3,1,23-Sep-16,6,9.16,1.08,8.08,,1.53,0.18,1.35
2,0,1,7,4,1,23-Sep-16,5,7.84,0.89,6.95,,1.57,0.18,1.39
2,0,1,8,1,1,23-Sep-16,5,5.58,0.65,4.93,,1.12,0.13,0.99
2,0,1,8,2,1,23-Sep-16,4,5.28,0.66,4.62,,1.32,0.17,1.16
2,0,1,8,3,1,23-Sep-16,5,6.49,0.65,5.84,,1.30,0.13,1.17
2,0,1,8,4,1,23-Sep-16,8,8.22,0.79,7.43,,1.03,0.10,0.93
2,0,1,9,1,1,23-Sep-16,6,5.78,0.77,5.01,,0.96,0.13,0.84
2,0,1,9,2,1,23-Sep-16,6,7.81,0.89,6.92,,1.30,0.15,1.15
2,0,1,9,3,1,23-Sep-16,7,9.45,1.00,8.45,,1.35,0.14,1.21
2,0,1,9,4,1,23-Sep-16,5,7.88,0.86,7.02,,1.58,0.17,1.40
2,0,1,10,1,1,23-Sep-16,4,6.60,0.80,5.80,,1.65,0.20,1.45
2,0,1,10,2,1,23-Sep-16,6,6.76,0.97,5.79,,1.13,0.16,0.97
2,0,1,10,3,1,23-Sep-16,5,7.63,1.01,6.62,,1.53,0.20,1.32
2,0,1,10,4,1,23-Sep-16,4,6.49,0.75,5.74,,1.62,0.19,1.44
2,0,2,1,1,1,20-Sep-16,6,7.10,0.85,6.25,,1.18,0.14,1.04
2,0,2,1,2,1,20-Sep-16,6,7.34,0.82,6.52,,1.22,0.14,1.09
2,0,2,1,3,1,20-Sep-16,6,7.25,0.76,6.49,,1.21,0.13,1.08
2,0,2,1,4,1,20-Sep-16,3,4.23,0.50,3.73,,1.41,0.17,1.24
2,0,2,2,1,1,20-Sep-16,6,7.94,0.81,7.13,,1.32,0.14,1.19
2,0,2,2,2,1,20-Sep-16,7,9.73,0.90,8.83,,1.39,0.13,1.26
2,0,2,2,3,1,20-Sep-16,6,8.06,0.87,7.19,,1.34,0.15,1.20
2,0,2,2,4,1,20-Sep-16,5,7.70,0.88,6.82,,1.54,0.18,1.36
2,0,2,3,1,1,20-Sep-16,6,6.56,0.65,5.91,,1.09,0.11,0.99
2,0,2,3,2,1,20-Sep-16,4,5.77,0.57,5.20,,1.44,0.14,1.30
2,0,2,3,3,1,20-Sep-16,5,6.54,0.55,5.99,,1.31,0.11,1.20
2,0,2,3,4,1,20-Sep-16,4,7.00,0.85,6.15,,1.75,0.21,1.54
2,0,2,4,1,1,20-Sep-16,4,5.64,0.59,5.05,,1.41,0.15,1.26
2,0,2,4,2,1,20-Sep-16,4,5.60,0.54,5.06,,1.40,0.14,1.27
2,0,2,4,3,1,20-Sep-16,6,9.24,0.88,8.36,,1.54,0.15,1.39
2,0,2,4,4,1,20-Sep-16,4,4.49,0.53,3.96,,1.12,0.13,0.99
2,0,2,5,1,1,20-Sep-16,5,6.10,0.71,5.39,,1.22,0.14,1.08
2,0,2,5,2,1,20-Sep-16,6,7.67,0.76,6.91,,1.28,0.13,1.15
2,0,2,5,3,1,20-Sep-16,6,6.18,0.69,5.49,,1.03,0.12,0.92
2,0,2,5,4,1,20-Sep-16,5,5.40,0.57,4.83,,1.08,0.11,0.97
2,0,2,6,1,1,20-Sep-16,6,5.68,0.65,5.03,,0.95,0.11,0.84
2,0,2,6,2,1,20-Sep-16,4,4.80,0.47,4.33,,1.20,0.12,1.08
2,0,2,6,3,1,20-Sep-16,4,4.84,0.46,4.38,,1.21,0.12,1.10
2,0,2,6,4,1,20-Sep-16,6,8.54,0.92,7.62,,1.42,0.15,1.27
2,0,2,7,1,1,20-Sep-16,4,5.46,0.64,4.82,,1.37,0.16,1.21
2,0,2,7,2,1,20-Sep-16,4,6.16,0.70,5.46,,1.54,0.18,1.37
2,0,2,7,3,1,20-Sep-16,4,3.26,0.35,2.91,,0.82,0.09,0.73
2,0,2,7,4,1,20-Sep-16,5,5.42,0.67,4.75,,1.08,0.13,0.95
2,0,2,8,1,1,20-Sep-16,5,7.13,0.69,6.44,,1.43,0.14,1.29
2,0,2,8,2,1,20-Sep-16,5,6.04,0.68,5.36,,1.21,0.14,1.07
2,0,2,8,3,1,20-Sep-16,6,7.38,0.84,6.54,,1.23,0.14,1.09
2,0,2,8,4,1,20-Sep-16,6,7.12,0.80,6.32,,1.19,0.13,1.05
2,0,2,9,1,1,20-Sep-16,6,7.79,0.82,6.97,,1.30,0.14,1.16
2,0,2,9,2,1,20-Sep-16,4,6.46,0.60,5.86,,1.62,0.15,1.47
2,0,2,9,3,1,20-Sep-16,4,6.21,0.68,5.53,,1.55,0.17,1.38
2,0,2,9,4,1,20-Sep-16,4,4.05,0.51,3.54,,1.01,0.13,0.89
2,0,2,10,1,1,20-Sep-16,7,7.09,0.62,6.47,,1.01,0.09,0.92
2,0,2,10,2,1,20-Sep-16,5,5.28,0.56,4.72,,1.06,0.11,0.94
2,0,2,10,3,1,20-Sep-16,4,5.29,0.62,4.67,,1.32,0.16,1.17
2,0,2,10,4,1,20-Sep-16,5,6.55,0.76,5.79,,1.31,0.15,1.16
2,0,3,1,1,1,20-Sep-16,6,7.99,0.76,7.23,,1.33,0.13,1.21
2,0,3,1,2,1,20-Sep-16,6,8.00,0.82,7.18,,1.33,0.14,1.20
2,0,3,1,3,1,20-Sep-16,8,9.14,0.88,8.26,,1.14,0.11,1.03
2,0,3,1,4,1,20-Sep-16,6,8.85,0.87,7.98,,1.48,0.15,1.33
2,0,3,2,1,1,20-Sep-16,6,8.21,0.72,7.49,,1.37,0.12,1.25
2,0,3,2,2,1,20-Sep-16,5,7.55,0.79,6.76,,1.51,0.16,1.35
2,0,3,2,3,1,20-Sep-16,5,6.90,0.67,6.23,,1.38,0.13,1.25
2,0,3,2,4,1,20-Sep-16,5,8.10,0.75,7.35,,1.62,0.15,1.47
2,0,3,3,1,1,20-Sep-16,4,4.20,0.41,3.79,,1.05,0.10,0.95
2,0,3,3,2,1,20-Sep-16,5,7.65,0.91,6.74,,1.53,0.18,1.35
2,0,3,3,3,1,20-Sep-16,6,7.92,0.66,7.26,,1.32,0.11,1.21
2,0,3,3,4,1,20-Sep-16,6,7.89,0.80,7.09,,1.32,0.13,1.18
2,0,3,4,1,1,20-Sep-16,4,4.38,0.48,3.90,,1.10,0.12,0.98
2,0,3,4,2,1,20-Sep-16,6,10.37,1.04,9.33,,1.73,0.17,1.56
2,0,3,4,3,1,20-Sep-16,5,8.15,0.91,7.24,,1.63,0.18,1.45
2,0,3,4,4,1,20-Sep-16,5,7.20,0.71,6.49,,1.44,0.14,1.30
2,0,3,5,1,1,20-Sep-16,5,6.78,0.72,6.06,,1.36,0.14,1.21
2,0,3,5,2,1,20-Sep-16,5,7.71,0.79,6.92,,1.54,0.16,1.38
2,0,3,5,3,1,20-Sep-16,4,6.19,0.54,5.65,,1.55,0.14,1.41
2,0,3,5,4,1,20-Sep-16,4,5.08,0.38,4.70,,1.27,0.10,1.18
2,0,3,6,1,1,20-Sep-16,4,7.06,0.68,6.38,,1.77,0.17,1.60
2,0,3,6,2,1,20-Sep-16,4,6.86,0.64,6.22,,1.72,0.16,1.56
2,0,3,6,3,1,20-Sep-16,4,7.98,0.76,7.22,,2.00,0.19,1.81
2,0,3,6,4,1,20-Sep-16,6,6.40,0.63,5.77,,1.07,0.11,0.96
2,0,3,7,1,1,20-Sep-16,6,6.57,0.61,5.96,,1.10,0.10,0.99
2,0,3,7,2,1,20-Sep-16,5,9.41,1.06,8.35,,1.88,0.21,1.67
2,0,3,7,3,1,20-Sep-16,5,6.37,0.69,5.68,,1.27,0.14,1.14
2,0,3,7,4,1,20-Sep-16,3,5.47,0.55,4.92,,1.82,0.18,1.64
2,0,3,8,1,1,20-Sep-16,4,4.71,0.50,4.21,,1.18,0.13,1.05
2,0,3,8,2,1,20-Sep-16,5,9.62,0.80,8.82,,1.92,0.16,1.76
2,0,3,8,3,1,20-Sep-16,5,7.56,0.61,6.95,,1.51,0.12,1.39
2,0,3,8,4,1,20-Sep-16,5,7.84,0.81,7.03,,1.57,0.16,1.41
2,0,3,9,1,1,20-Sep-16,7,6.56,0.78,5.78,,0.94,0.11,0.83
2,0,3,9,2,1,20-Sep-16,5,6.92,0.77,6.15,,1.38,0.15,1.23
2,0,3,9,3,1,20-Sep-16,5,5.43,0.55,4.88,,1.09,0.11,0.98
2,0,3,9,4,1,20-Sep-16,6,7.54,0.67,6.87,,1.26,0.11,1.15
2,0,3,10,1,1,20-Sep-16,5,5.26,0.61,4.65,,1.05,0.12,0.93
2,0,3,10,2,1,20-Sep-16,5,7.38,1.02,6.36,,1.48,0.20,1.27
2,0,3,10,3,1,20-Sep-16,5,6.11,0.73,5.38,,1.22,0.15,1.08
2,0,3,10,4,1,20-Sep-16,6,6.59,0.65,5.94,,1.10,0.11,0.99
2,0.5,1,1,1,1,22-Sep-16,6,5.97,0.70,5.27,,1.00,0.12,0.88
2,0.5,1,1,2,1,22-Sep-16,5,6.09,0.77,5.32,,1.22,0.15,1.06
2,0.5,1,1,3,1,22-Sep-16,4,5.81,0.81,5.00,,1.45,0.20,1.25
2,0.5,1,1,4,1,22-Sep-16,6,6.31,0.77,5.54,,1.05,0.13,0.92
2,0.5,1,2,1,1,22-Sep-16,4,5.57,0.67,4.90,,1.39,0.17,1.23
2,0.5,1,2,2,1,22-Sep-16,4,6.40,0.90,5.50,,1.60,0.23,1.38
2,0.5,1,2,3,1,22-Sep-16,5,6.70,0.85,5.85,,1.34,0.17,1.17
2,0.5,1,2,4,1,22-Sep-16,6,6.51,0.80,5.71,,1.09,0.13,0.95
2,0.5,1,3,1,1,22-Sep-16,4,3.95,0.46,3.49,,0.99,0.12,0.87
2,0.5,1,3,2,1,22-Sep-16,4,5.68,0.83,4.85,,1.42,0.21,1.21
2,0.5,1,3,3,1,22-Sep-16,4,5.02,0.57,4.45,,1.26,0.14,1.11
2,0.5,1,3,4,1,22-Sep-16,6,6.71,0.72,5.99,,1.12,0.12,1.00
2,0.5,1,4,1,1,22-Sep-16,4,3.42,0.47,2.95,,0.86,0.12,0.74
2,0.5,1,4,2,1,22-Sep-16,5,6.10,0.79,5.31,,1.22,0.16,1.06
2,0.5,1,4,3,1,22-Sep-16,5,5.82,0.72,5.10,,1.16,0.14,1.02
2,0.5,1,4,4,1,22-Sep-16,5,6.22,0.75,5.47,,1.24,0.15,1.09
2,0.5,1,5,1,1,22-Sep-16,3,3.45,0.52,2.93,,1.15,0.17,0.98
2,0.5,1,5,2,1,22-Sep-16,5,5.43,0.56,4.87,,1.09,0.11,0.97
2,0.5,1,5,3,1,22-Sep-16,4,5.50,0.63,4.87,,1.38,0.16,1.22
2,0.5,1,5,4,1,22-Sep-16,5,5.27,0.49,4.78,,1.05,0.10,0.96
2,0.5,1,6,1,1,22-Sep-16,5,4.52,0.59,3.93,,0.90,0.12,0.79
2,0.5,1,6,2,1,22-Sep-16,4,5.16,0.52,4.64,,1.29,0.13,1.16
2,0.5,1,6,3,1,22-Sep-16,5,4.89,0.54,4.35,,0.98,0.11,0.87
2,0.5,1,6,4,1,22-Sep-16,5,6.87,0.93,5.94,,1.37,0.19,1.19
2,0.5,1,7,1,1,22-Sep-16,6,4.74,0.58,4.16,,0.79,0.10,0.69
2,0.5,1,7,2,1,22-Sep-16,4,5.59,0.60,4.99,,1.40,0.15,1.25
2,0.5,1,7,3,1,22-Sep-16,5,5.44,0.70,4.74,,1.09,0.14,0.95
2,0.5,1,7,4,1,22-Sep-16,5,5.79,0.70,5.09,,1.16,0.14,1.02
2,0.5,1,8,1,1,22-Sep-16,6,5.93,0.64,5.29,,0.99,0.11,0.88
2,0.5,1,8,2,1,22-Sep-16,5,6.59,0.78,5.81,,1.32,0.16,1.16
2,0.5,1,8,3,1,22-Sep-16,4,6.65,0.79,5.86,,1.66,0.20,1.47
2,0.5,1,8,4,1,22-Sep-16,5,3.51,0.45,3.06,,0.70,0.09,0.61
2,0.5,1,9,1,1,22-Sep-16,5,5.00,0.71,4.29,,1.00,0.14,0.86
2,0.5,1,9,2,1,22-Sep-16,4,6.14,0.98,5.16,,1.54,0.25,1.29
2,0.5,1,9,3,1,22-Sep-16,5,7.19,0.88,6.31,,1.44,0.18,1.26
2,0.5,1,9,4,1,22-Sep-16,6,7.04,0.66,6.38,,1.17,0.11,1.06
2,0.5,1,10,1,1,22-Sep-16,5,5.44,0.75,4.69,1,1.09,0.15,0.94
2,0.5,1,10,2,1,22-Sep-16,4,5.43,0.69,4.74,,1.36,0.17,1.19
2,0.5,1,10,3,1,22-Sep-16,4,5.83,0.75,5.08,,1.46,0.19,1.27
2,0.5,1,10,4,1,22-Sep-16,4,4.71,0.74,3.97,1,1.18,0.19,0.99
2,0.5,2,1,1,1,22-Sep-16,6,6.40,1.12,5.28,1,1.07,0.19,0.88
2,0.5,2,1,2,1,22-Sep-16,6,8.15,1.13,7.02,,1.36,0.19,1.17
2,0.5,2,1,3,1,22-Sep-16,5,11.64,1.81,9.83,,2.33,0.36,1.97
2,0.5,2,1,4,1,22-Sep-16,5,11.72,1.59,10.13,,2.34,0.32,2.03
2,0.5,2,2,1,1,22-Sep-16,5,5.46,0.76,4.70,1,1.09,0.15,0.94
2,0.5,2,2,2,1,22-Sep-16,6,7.14,0.64,6.50,,1.19,0.11,1.08
2,0.5,2,2,3,1,22-Sep-16,6,9.16,0.83,8.33,,1.53,0.14,1.39
2,0.5,2,2,4,1,22-Sep-16,5,6.72,0.81,5.91,,1.34,0.16,1.18
2,0.5,2,3,1,1,22-Sep-16,5,7.71,1.00,6.71,,1.54,0.20,1.34
2,0.5,2,3,2,1,22-Sep-16,5,8.08,0.85,7.23,,1.62,0.17,1.45
2,0.5,2,3,3,1,22-Sep-16,6,7.80,0.83,6.97,,1.30,0.14,1.16
2,0.5,2,3,4,1,22-Sep-16,4,8.44,0.79,7.65,,2.11,0.20,1.91
2,0.5,2,4,1,1,22-Sep-16,5,6.70,1.04,5.66,1,1.34,0.21,1.13
2,0.5,2,4,2,1,22-Sep-16,4,6.75,0.87,5.88,,1.69,0.22,1.47
2,0.5,2,4,3,1,22-Sep-16,5,10.68,1.13,9.55,,2.14,0.23,1.91
2,0.5,2,4,4,1,22-Sep-16,5,8.45,0.88,7.57,1,1.69,0.18,1.51
2,0.5,2,5,1,1,22-Sep-16,6,9.19,1.17,8.02,,1.53,0.20,1.34
2,0.5,2,5,2,1,22-Sep-16,6,7.80,0.81,6.99,,1.30,0.14,1.17
2,0.5,2,5,3,1,22-Sep-16,5,11.66,1.33,10.33,,2.33,0.27,2.07
2,0.5,2,5,4,1,22-Sep-16,6,12.00,1.18,10.82,,2.00,0.20,1.80
2,0.5,2,6,1,1,22-Sep-16,4,6.82,0.78,6.04,,1.71,0.20,1.51
2,0.5,2,6,2,1,22-Sep-16,6,8.84,1.09,7.75,,1.47,0.18,1.29
2,0.5,2,6,3,1,22-Sep-16,6,8.63,1.04,7.59,,1.44,0.17,1.27
2,0.5,2,6,4,1,22-Sep-16,5,8.27,1.29,6.98,1,1.65,0.26,1.40
2,0.5,2,7,1,1,22-Sep-16,4,6.74,0.72,6.02,,1.69,0.18,1.51
2,0.5,2,7,2,1,22-Sep-16,5,7.51,0.81,6.70,,1.50,0.16,1.34
2,0.5,2,7,3,1,22-Sep-16,10,6.47,0.34,6.13,,0.65,0.03,0.61
2,0.5,2,7,4,1,22-Sep-16,6,11.81,1.30,10.51,,1.97,0.22,1.75
2,0.5,2,8,1,1,22-Sep-16,5,7.33,0.90,6.43,,1.47,0.18,1.29
2,0.5,2,8,2,1,22-Sep-16,6,10.65,1.49,9.16,,1.78,0.25,1.53
2,0.5,2,8,3,1,22-Sep-16,5,10.11,1.20,8.91,,2.02,0.24,1.78
2,0.5,2,8,4,1,22-Sep-16,5,7.65,0.83,6.82,1,1.53,0.17,1.36
2,0.5,2,9,1,1,22-Sep-16,6,5.66,0.74,4.92,,0.94,0.12,0.82
2,0.5,2,9,2,1,22-Sep-16,5,7.21,0.81,6.40,,1.44,0.16,1.28
2,0.5,2,9,3,1,22-Sep-16,5,7.16,0.72,6.44,,1.43,0.14,1.29
2,0.5,2,9,4,1,22-Sep-16,6,7.77,0.92,6.85,,1.30,0.15,1.14
2,0.5,2,10,1,1,22-Sep-16,5,2.53,0.44,2.09,1,0.51,0.09,0.42
2,0.5,2,10,2,1,22-Sep-16,5,6.45,0.83,5.62,,1.29,0.17,1.12
2,0.5,2,10,3,1,22-Sep-16,4,6.71,1.06,5.65,,1.68,0.27,1.41
2,0.5,2,10,4,1,22-Sep-16,5,5.74,0.99,4.75,1,1.15,0.20,0.95
2,0.5,3,1,1,1,20-Sep-16,5,7.70,0.86,6.84,,1.54,0.17,1.37
2,0.5,3,1,2,1,20-Sep-16,7,11.75,1.23,10.52,,1.68,0.18,1.50
2,0.5,3,1,3,1,20-Sep-16,5,11.22,1.22,10.00,,2.24,0.24,2.00
2,0.5,3,1,4,1,20-Sep-16,4,3.13,0.49,2.64,,0.78,0.12,0.66
2,0.5,3,2,1,1,20-Sep-16,6,8.66,0.75,7.91,,1.44,0.13,1.32
2,0.5,3,2,2,1,20-Sep-16,7,7.66,0.52,7.14,,1.09,0.07,1.02
2,0.5,3,2,3,1,20-Sep-16,6,8.83,1.00,7.83,,1.47,0.17,1.31
2,0.5,3,2,4,1,20-Sep-16,4,7.19,0.93,6.26,,1.80,0.23,1.57
2,0.5,3,3,1,1,20-Sep-16,4,8.18,1.04,7.14,,2.05,0.26,1.79
2,0.5,3,3,2,1,20-Sep-16,6,9.43,0.88,8.55,,1.57,0.15,1.43
2,0.5,3,3,3,1,20-Sep-16,6,9.46,0.94,8.52,,1.58,0.16,1.42
2,0.5,3,3,4,1,20-Sep-16,5,7.95,0.74,7.21,,1.59,0.15,1.44
2,0.5,3,4,1,1,20-Sep-16,7,10.79,0.89,9.90,,1.54,0.13,1.41
2,0.5,3,4,2,1,20-Sep-16,5,9.35,0.92,8.43,,1.87,0.18,1.69
2,0.5,3,4,3,1,20-Sep-16,5,9.84,1.33,8.51,,1.97,0.27,1.70
2,0.5,3,4,4,1,20-Sep-16,6,9.33,0.94,8.39,,1.56,0.16,1.40
2,0.5,3,5,1,1,20-Sep-16,5,6.27,0.37,5.90,,1.25,0.07,1.18
2,0.5,3,5,2,1,20-Sep-16,7,12.72,1.01,11.71,,1.82,0.14,1.67
2,0.5,3,5,3,1,20-Sep-16,6,10.22,0.74,9.48,,1.70,0.12,1.58
2,0.5,3,5,4,1,20-Sep-16,5,5.04,0.65,4.39,,1.01,0.13,0.88
2,0.5,3,6,1,1,20-Sep-16,6,7.52,0.66,6.86,,1.25,0.11,1.14
2,0.5,3,6,2,1,20-Sep-16,7,10.88,0.94,9.94,,1.55,0.13,1.42
2,0.5,3,6,3,1,20-Sep-16,5,6.67,0.81,5.86,,1.33,0.16,1.17
2,0.5,3,6,4,1,20-Sep-16,5,8.59,0.93,7.66,,1.72,0.19,1.53
2,0.5,3,7,1,1,20-Sep-16,8,7.79,0.81,6.98,,0.97,0.10,0.87
2,0.5,3,7,2,1,20-Sep-16,4,6.91,0.66,6.25,,1.73,0.17,1.56
2,0.5,3,7,3,1,20-Sep-16,5,7.41,0.66,6.75,,1.48,0.13,1.35
2,0.5,3,7,4,1,20-Sep-16,6,6.82,0.58,6.24,,1.14,0.10,1.04
2,0.5,3,8,1,1,20-Sep-16,7,9.75,0.96,8.79,,1.39,0.14,1.26
2,0.5,3,8,2,1,20-Sep-16,4,6.79,0.85,5.94,,1.70,0.21,1.49
2,0.5,3,8,3,1,20-Sep-16,4,8.51,0.84,7.67,,2.13,0.21,1.92
2,0.5,3,8,4,1,20-Sep-16,7,9.94,0.87,9.07,,1.42,0.12,1.30
2,0.5,3,9,1,1,20-Sep-16,6,8.13,0.81,7.32,,1.36,0.14,1.22
2,0.5,3,9,2,1,20-Sep-16,5,9.11,0.79,8.32,,1.82,0.16,1.66
2,0.5,3,9,3,1,20-Sep-16,5,8.50,1.00,7.50,,1.70,0.20,1.50
